9999 9999 Laurentia outline <identity>GPlates-dbb88616-e31b-40d1-af78-92471b2ba449</identity>
  69.8400 -116.4000 2
  70.4100 -113.5600 2
  70.4100 -115.2700 2
  70.9800 -118.1100 2
  71.5500 -115.8400 2
  71.5500 -118.6800 2
  72.6800 -118.1100 2
  73.2500 -115.8400 2
  72.6800 -114.7000 2
  73.2500 -113.0000 2
  72.1100 -111.8600 2
  72.6800 -109.0200 2
  71.5500 -108.4500 2
  72.6800 -107.8900 2
  73.2500 -106.7500 2
  72.6800 -105.6200 2
  72.1100 -105.0500 2
  70.9800 -104.4800 2
  70.4100 -102.2100 2
  69.8400 -101.0700 2
  69.2700 -103.3400 2
  68.7100 -102.7800 2
  69.2700 -105.6200 2
  69.2700 -107.3200 2
  68.7100 -109.5900 2
  68.7100 -112.4300 2
  69.2700 -114.7000 2
  99.0000   99.0000 3
9999 9999 Prince of Wales Island <identity>GPlates-1f894564-c5e4-4146-93de-14a5b21fbe63</identity>
 199 1810.0  320.0 UN   0 999   1     9
  71.5500  -99.9400 3
  72.1100 -101.0700 2
  72.6800 -100.5000 2
  73.2500 -101.0700 2
  73.8200  -98.8000 2
  73.2500  -97.6700 2
  72.6800  -97.1000 2
  71.5500  -97.1000 2
  71.5500  -99.9400 2
  99.0000   99.0000 3
9999 9999 King William Island <identity>GPlates-8ac32486-ea72-4cd2-94dd-a8998776e92e</identity>
 199 1810.0  320.0 UN   0 999   1     6
  69.2700  -97.1000 3
  69.8400  -98.2300 2
  69.2700  -99.3700 2
  68.7100  -97.1000 2
  69.2700  -95.9600 2
  69.2700  -97.1000 2
  99.0000   99.0000 3
9999 9999 Somerset Island <identity>GPlates-3ff95176-2093-416c-b199-d911a64a2b03</identity>
 199 1810.0  320.0 UN   0 999   1     9
  73.8200  -94.8300 3
  73.8200  -93.1200 2
  73.8200  -90.8500 2
  72.6800  -91.9900 2
  72.1100  -93.6900 2
  72.6800  -95.3900 2
  73.2500  -95.3900 2
  73.8200  -94.8300 2
  73.8200  -94.8300 2
  99.0000   99.0000 3
9999 9999 Northampton Island <identity>GPlates-0e07034b-0ef9-4ac8-9d59-422fd01ba7e8</identity>
 199 1810.0  320.0 UN   0 999   1    12
  65.8700  -85.7400 3
  65.8700  -85.7400 2
  65.3000  -84.0400 2
  64.7300  -81.7700 2
  64.1600  -81.7700 2
  63.6000  -80.6300 2
  64.1600  -82.9000 2
  63.6000  -84.6100 2
  63.6000  -85.7400 2
  64.1600  -86.3100 2
  65.3000  -86.3100 2
  65.8700  -85.7400 2
  99.0000   99.0000 3
9999 9999 Prince Charles Island <identity>GPlates-31242fd0-3753-4222-81e7-b64213a8515a</identity>
